caller_number,receiver_number,call_duration_secs,timestamp,tower_id,imei
9284870529,9904605773,469,2024-03-18 09:58:00,TWR_MUM_001,35387906tattooine43934119
9876543213,9800456075,895,2024-02-09 08:47:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9001207340,2951,2024-03-15 20:36:00,TWR_MUM_001,35117388tattooine23196964
9776465459,9506615459,462,2024-05-02 08:08:00,TWR_HYD_001,35117388tattooine23196964
9573305541,9774092638,35,2024-02-26 15:22:00,TWR_CHN_001,35433372tattooine23065537
9876543210,9604522528,2926,2024-05-14 11:50:00,TWR_DEL_002,35388299tattooine84864326
9371613121,9565888565,33,2024-04-24 18:42:00,TWR_DEL_002,35387906tattooine43934119
9867621497,9239989412,413,2024-03-22 17:38:00,TWR_MUM_002,35583364tattooine19217410
9876543210,9282597347,1778,2024-04-19 13:24:00,TWR_MUM_002,35921285tattooine83235253
9876543212,9641652022,1739,2024-05-23 09:13:00,TWR_MUM_001,35117388tattooine23196964
9175914036,9756537442,435,2024-02-11 20:46:00,TWR_KOL_001,35909823tattooine41115970
9928473377,9663865006,434,2024-06-02 09:09:00,TWR_MUM_001,35433372tattooine23065537
9876543213,9457625724,1673,2024-04-06 09:00:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9607047344,1016,2024-05-25 20:58:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9404393514,1485,2024-03-18 17:19:00,TWR_MUM_002,35921285tattooine83235253
9876543213,9576061455,409,2024-03-08 12:40:00,TWR_DEL_001,35921285tattooine83235253
9518321988,9133028137,304,2024-05-05 19:41:00,TWR_CHN_001,35388299tattooine84864326
9876543210,9850465353,1435,2024-06-02 19:23:00,TWR_MUM_002,35921285tattooine83235253
9876543214,9296151098,1356,2024-01-31 13:32:00,TWR_MUM_002,35388299tattooine84864326
9551205188,9121193090,275,2024-01-15 10:20:00,TWR_MUM_001,35433372tattooine23065537
9876543211,9356767418,968,2024-04-02 14:40:00,TWR_DEL_001,35117388tattooine23196964
9687707381,9754665257,306,2024-06-12 09:32:00,TWR_BLR_001,35387906tattooine43934119
9876543211,9850465353,687,2024-03-23 13:52:00,TWR_DEL_002,35388299tattooine84864326
9776465459,9290575349,287,2024-05-16 17:22:00,TWR_HYD_001,35117388tattooine23196964
9275840736,9966573712,540,2024-05-04 14:21:00,TWR_BLR_001,35383553tattooine83491291
9104351974,9696729759,233,2024-02-26 11:50:00,TWR_MUM_001,35387906tattooine43934119
9935794259,9702501681,548,2024-04-27 09:07:00,TWR_DEL_002,35050291tattooine44594891
9764774703,9551205188,501,2024-06-25 13:08:00,TWR_HYD_001,35909823tattooine41115970
9138167748,9687201754,545,2024-03-18 08:47:00,TWR_HYD_001,35388299tattooine84864326
9641877264,9193547808,155,2024-02-02 11:08:00,TWR_MUM_002,35909823tattooine41115970
9928473377,9702501681,124,2024-05-03 20:27:00,TWR_DEL_002,35921285tattooine83235253
9876543210,9078291284,3548,2024-01-31 12:02:00,TWR_DEL_001,35117388tattooine23196964
9876543210,9647217064,695,2024-02-22 17:57:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9514194914,671,2024-03-12 17:22:00,TWR_DEL_002,35388299tattooine84864326
9876543214,9107549164,3284,2024-05-25 09:06:00,TWR_DEL_002,35388299tattooine84864326
9430113417,9072897452,551,2024-03-13 10:57:00,TWR_MUM_002,35002272tattooine80200932
9828247718,9582864193,111,2024-05-01 13:44:00,TWR_MUM_002,35387906tattooine43934119
9876543213,9317410152,739,2024-04-07 14:13:00,TWR_DEL_002,35117388tattooine23196964
9876543213,9072129450,3418,2024-04-29 09:33:00,TWR_MUM_001,35921285tattooine83235253
9876543212,9161028711,1480,2024-03-24 15:07:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9892944256,3315,2024-04-23 11:35:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9329617060,585,2024-04-04 10:00:00,TWR_MUM_002,35388299tattooine84864326
9390527682,9997607469,117,2024-05-13 18:43:00,TWR_CHN_001,35583364tattooine19217410
9876543211,9391379974,1940,2024-02-13 09:23:00,TWR_DEL_001,35388299tattooine84864326
9899317417,9638917617,423,2024-04-18 19:31:00,TWR_DEL_002,35002272tattooine80200932
9876543214,9798335613,1418,2024-05-01 18:38:00,TWR_MUM_002,35117388tattooine23196964
9605752756,9172098686,295,2024-01-28 09:16:00,TWR_MUM_001,35583364tattooine19217410
9876543211,9388465399,851,2024-01-14 09:31:00,TWR_DEL_001,35921285tattooine83235253
9784180667,9086709317,401,2024-03-18 17:39:00,TWR_HYD_001,35388299tattooine84864326
9876543210,9677265502,3378,2024-02-21 12:42:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9125639106,2521,2024-05-19 08:48:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9365378540,1871,2024-04-06 15:29:00,TWR_MUM_002,35117388tattooine23196964
9876543211,9311576665,3000,2024-02-12 15:27:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9151033625,3429,2024-06-21 15:42:00,TWR_DEL_001,35388299tattooine84864326
9876543214,9210898914,2224,2024-02-10 16:03:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9798335613,1847,2024-03-23 08:01:00,TWR_MUM_001,35117388tattooine23196964
9876543211,9242857801,1728,2024-03-28 14:06:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9881813374,1738,2024-03-03 11:15:00,TWR_DEL_001,35388299tattooine84864326
9721234580,9748850459,77,2024-03-27 10:01:00,TWR_BLR_001,35117388tattooine23196964
9876543210,9036888042,2994,2024-05-11 14:17:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9602796171,391,2024-05-26 14:20:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9204968638,3129,2024-05-07 16:51:00,TWR_DEL_002,35117388tattooine23196964
9899317417,9958283811,316,2024-02-21 15:40:00,TWR_HYD_001,35050291tattooine44594891
9430328889,9545118710,558,2024-03-08 08:19:00,TWR_MUM_002,35909823tattooine41115970
9554715100,9304860732,241,2024-01-25 17:21:00,TWR_DEL_002,35433372tattooine23065537
9876543214,9174572750,2246,2024-03-29 20:04:00,TWR_MUM_002,35921285tattooine83235253
9290575349,9631952450,317,2024-03-21 11:26:00,TWR_CHN_001,35387906tattooine43934119
9876543214,9951667617,2156,2024-06-09 19:33:00,TWR_DEL_002,35921285tattooine83235253
9143355057,9213984992,228,2024-06-12 16:51:00,TWR_KOL_001,35909823tattooine41115970
9225456367,9714112114,454,2024-02-21 13:29:00,TWR_DEL_001,35387906tattooine43934119
9876543211,9330358711,3107,2024-04-15 13:55:00,TWR_MUM_001,35117388tattooine23196964
9419729039,9658463280,218,2024-03-14 18:10:00,TWR_CHN_001,35909823tattooine41115970
9876543214,9571742715,1962,2024-02-08 11:01:00,TWR_DEL_002,35921285tattooine83235253
9876543212,9340109880,2288,2024-06-14 08:12:00,TWR_MUM_002,35117388tattooine23196964
9876543211,9514194914,1358,2024-05-20 10:41:00,TWR_MUM_001,35388299tattooine84864326
9645568813,9100283722,507,2024-01-22 13:38:00,TWR_DEL_001,35921285tattooine83235253
9876543210,9086128758,1788,2024-02-05 11:07:00,TWR_DEL_001,35117388tattooine23196964
9876543214,9365378540,2437,2024-01-24 11:38:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9001207340,2693,2024-03-01 14:13:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9983707209,1424,2024-03-06 17:03:00,TWR_MUM_002,35117388tattooine23196964
9876543212,9129424773,762,2024-04-18 15:43:00,TWR_MUM_001,35388299tattooine84864326
9876543212,9644095508,1786,2024-04-04 12:01:00,TWR_MUM_002,35388299tattooine84864326
9302997722,9773027333,45,2024-03-05 16:24:00,TWR_DEL_001,35002272tattooine80200932
9876543212,9797719461,799,2024-04-09 08:58:00,TWR_DEL_002,35117388tattooine23196964
9917052186,9935628246,271,2024-03-01 12:13:00,TWR_BLR_001,35117388tattooine23196964
9712046258,9328339502,459,2024-01-09 12:55:00,TWR_HYD_001,35050291tattooine44594891
9876543213,9399941354,3318,2024-04-18 09:52:00,TWR_MUM_002,35117388tattooine23196964
9876543212,9494272706,571,2024-06-03 19:52:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9866281529,3147,2024-06-13 18:11:00,TWR_DEL_001,35921285tattooine83235253
9956689812,9618609558,149,2024-02-21 18:19:00,TWR_DEL_001,35050291tattooine44594891
9876543210,9072129450,946,2024-06-15 20:08:00,TWR_DEL_002,35388299tattooine84864326
9372258231,9644751168,337,2024-02-04 12:11:00,TWR_KOL_001,35583364tattooine19217410
9316735094,9264561299,298,2024-04-16 13:11:00,TWR_MUM_002,35117388tattooine23196964
9876543213,9210898914,1219,2024-05-22 18:39:00,TWR_DEL_001,35921285tattooine83235253
9714112114,9814466533,483,2024-06-28 10:03:00,TWR_MUM_002,35909823tattooine41115970
9876543213,9892944256,1365,2024-04-04 10:36:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9296151098,3467,2024-05-06 09:14:00,TWR_MUM_002,35388299tattooine84864326
9452016040,9960542277,282,2024-04-07 10:27:00,TWR_BLR_001,35583364tattooine19217410
9859929025,9738104136,299,2024-02-16 14:50:00,TWR_MUM_002,35050291tattooine44594891
9876543212,9831695734,1264,2024-04-04 17:43:00,TWR_MUM_002,35921285tattooine83235253
9748850459,9404791413,490,2024-06-26 14:43:00,TWR_MUM_001,35383553tattooine83491291
9876543213,9583146675,2033,2024-01-25 16:03:00,TWR_MUM_001,35921285tattooine83235253
9876543211,9399941354,1751,2024-03-05 16:39:00,TWR_DEL_001,35921285tattooine83235253
9876543213,9854779398,1819,2024-01-11 17:11:00,TWR_DEL_002,35388299tattooine84864326
9876543214,9482287552,1689,2024-01-23 13:45:00,TWR_MUM_002,35921285tattooine83235253
9876543211,9125639106,778,2024-02-02 15:55:00,TWR_MUM_001,35921285tattooine83235253
9726016019,9438204578,379,2024-03-08 17:53:00,TWR_CHN_001,35909823tattooine41115970
9426674499,9881537451,330,2024-03-21 19:31:00,TWR_CHN_001,35388299tattooine84864326
9076801305,9079447903,460,2024-02-08 08:14:00,TWR_DEL_001,35002272tattooine80200932
9876543213,9125639106,969,2024-01-30 15:02:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9151033625,2174,2024-02-07 09:22:00,TWR_MUM_002,35921285tattooine83235253
9876543212,9415114883,989,2024-06-18 17:13:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9457625724,3441,2024-01-20 11:49:00,TWR_DEL_002,35117388tattooine23196964
9876543210,9001207340,406,2024-06-23 09:25:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9694641246,929,2024-04-27 19:42:00,TWR_DEL_001,35921285tattooine83235253
9876543212,9218461811,2995,2024-01-12 18:39:00,TWR_DEL_001,35117388tattooine23196964
9343923098,9841704813,592,2024-01-13 20:41:00,TWR_MUM_001,35002272tattooine80200932
9876543210,9305209901,589,2024-04-12 12:11:00,TWR_MUM_002,35921285tattooine83235253
9876543213,9178867474,384,2024-04-09 20:25:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9365378540,1522,2024-03-20 18:38:00,TWR_MUM_002,35117388tattooine23196964
9876543210,9099367691,2399,2024-04-24 14:30:00,TWR_DEL_002,35117388tattooine23196964
9876543214,9339850012,669,2024-06-06 10:27:00,TWR_MUM_002,35117388tattooine23196964
9243623758,9258664578,535,2024-06-22 11:41:00,TWR_HYD_001,35583364tattooine19217410
9075026297,9418617109,517,2024-04-29 14:05:00,TWR_DEL_002,35909823tattooine41115970
9619144165,9731122566,162,2024-03-04 16:27:00,TWR_MUM_001,35909823tattooine41115970
9876543210,9818999432,613,2024-01-28 16:27:00,TWR_DEL_001,35388299tattooine84864326
9876543213,9677265502,3250,2024-03-06 17:05:00,TWR_MUM_001,35117388tattooine23196964
9551205188,9004698647,483,2024-04-10 08:05:00,TWR_MUM_001,35388299tattooine84864326
9876543212,9428247581,2705,2024-04-25 17:51:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9983707209,1058,2024-06-03 12:55:00,TWR_DEL_001,35388299tattooine84864326
9412184912,9069310134,28,2024-01-30 08:10:00,TWR_DEL_001,35050291tattooine44594891
9227435646,9787263193,424,2024-06-07 17:23:00,TWR_KOL_001,35909823tattooine41115970
9645568813,9702501681,414,2024-02-02 10:00:00,TWR_BLR_001,35117388tattooine23196964
9876543210,9363769121,1070,2024-05-03 18:09:00,TWR_DEL_001,35921285tattooine83235253
9684965550,9662546241,561,2024-03-18 20:29:00,TWR_MUM_002,35117388tattooine23196964
9876543213,9262343267,777,2024-06-28 15:31:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9291421407,1293,2024-05-25 14:03:00,TWR_DEL_002,35117388tattooine23196964
9876543210,9732522848,3220,2024-05-06 19:37:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9583926581,451,2024-05-04 16:37:00,TWR_MUM_002,35117388tattooine23196964
9457862633,9822887649,509,2024-05-15 08:27:00,TWR_MUM_002,35921285tattooine83235253
9876543214,9560987373,1397,2024-01-30 15:39:00,TWR_MUM_002,35117388tattooine23196964
9380893111,9001011869,456,2024-03-14 19:12:00,TWR_DEL_001,35388299tattooine84864326
9876543213,9127423248,2379,2024-06-24 13:58:00,TWR_DEL_002,35388299tattooine84864326
9662546241,9437844568,489,2024-04-09 14:53:00,TWR_MUM_001,35909823tattooine41115970
9777982954,9141564396,378,2024-06-08 11:18:00,TWR_KOL_001,35388299tattooine84864326
9256375943,9007564339,504,2024-02-21 10:38:00,TWR_MUM_001,35388299tattooine84864326
9876543213,9482287552,1543,2024-05-22 08:01:00,TWR_DEL_002,35921285tattooine83235253
9876543212,9356767418,3072,2024-05-08 08:51:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9143241480,2829,2024-05-23 11:31:00,TWR_DEL_002,35921285tattooine83235253
9876543212,9606914371,3451,2024-03-09 10:54:00,TWR_DEL_001,35388299tattooine84864326
9100029118,9329824233,116,2024-04-27 20:07:00,TWR_DEL_001,35583364tattooine19217410
9652277312,9826499022,114,2024-01-27 10:40:00,TWR_DEL_001,35387906tattooine43934119
9876543211,9064101420,943,2024-04-23 20:32:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9327176837,2950,2024-02-05 09:54:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9800456075,3449,2024-05-01 13:18:00,TWR_DEL_001,35921285tattooine83235253
9876543210,9609380409,1825,2024-06-10 18:15:00,TWR_MUM_002,35117388tattooine23196964
9876543214,9581291732,3524,2024-04-19 14:58:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9396395888,3554,2024-04-23 10:49:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9183007392,647,2024-04-12 20:10:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9647597408,451,2024-01-15 18:45:00,TWR_DEL_002,35388299tattooine84864326
9496991316,9591481945,312,2024-06-23 19:35:00,TWR_CHN_001,35050291tattooine44594891
9100283722,9790633706,331,2024-03-12 16:39:00,TWR_HYD_001,35921285tattooine83235253
9187302088,9585922869,466,2024-06-08 20:39:00,TWR_MUM_002,35387906tattooine43934119
9392108709,9649679214,424,2024-01-22 08:34:00,TWR_MUM_002,35909823tattooine41115970
9876543211,9372589641,2515,2024-01-24 16:35:00,TWR_MUM_001,35921285tattooine83235253
9876543212,9647217064,2903,2024-01-08 20:34:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9804050652,1544,2024-01-29 19:03:00,TWR_MUM_002,35388299tattooine84864326
9832440307,9767589455,529,2024-01-13 20:41:00,TWR_HYD_001,35117388tattooine23196964
9001011869,9695432439,596,2024-03-27 11:51:00,TWR_DEL_001,35583364tattooine19217410
9809949651,9506615459,556,2024-03-17 12:42:00,TWR_MUM_002,35383553tattooine83491291
9437844568,9326681316,153,2024-03-04 09:20:00,TWR_CHN_001,35387906tattooine43934119
9876543211,9107549164,1779,2024-02-07 19:27:00,TWR_MUM_002,35921285tattooine83235253
9105975320,9243623758,73,2024-05-01 11:28:00,TWR_CHN_001,35388299tattooine84864326
9876543214,9856675160,2709,2024-05-29 15:40:00,TWR_MUM_002,35117388tattooine23196964
9876543213,9972967191,2305,2024-02-06 16:08:00,TWR_MUM_002,35921285tattooine83235253
9876543213,9161525642,3185,2024-02-24 15:30:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9329441991,1812,2024-04-14 09:07:00,TWR_DEL_001,35388299tattooine84864326
9876543212,9673095538,2441,2024-04-05 12:23:00,TWR_DEL_002,35921285tattooine83235253
9876543213,9514194914,3540,2024-05-30 14:03:00,TWR_DEL_002,35921285tattooine83235253
9527519571,9138167748,300,2024-05-05 08:07:00,TWR_MUM_002,35388299tattooine84864326
9876543210,9738806569,2010,2024-03-20 17:28:00,TWR_MUM_002,35388299tattooine84864326
9652277312,9025040758,496,2024-05-09 18:29:00,TWR_MUM_001,35388299tattooine84864326
9007564339,9001011869,162,2024-06-08 18:39:00,TWR_HYD_001,35117388tattooine23196964
9876543211,9391379974,1688,2024-04-23 19:17:00,TWR_DEL_001,35388299tattooine84864326
9554379557,9522432515,35,2024-06-14 09:41:00,TWR_BLR_001,35387906tattooine43934119
9876543211,9657516023,2519,2024-05-13 11:48:00,TWR_DEL_001,35388299tattooine84864326
9876543210,9365378540,2996,2024-03-11 20:13:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9365473018,646,2024-05-30 08:31:00,TWR_MUM_001,35117388tattooine23196964
9319664236,9680692294,457,2024-01-07 16:20:00,TWR_MUM_001,35050291tattooine44594891
9876543210,9143241480,706,2024-02-06 10:16:00,TWR_DEL_002,35117388tattooine23196964
9343688439,9774092638,427,2024-06-06 13:11:00,TWR_MUM_001,35921285tattooine83235253
9876543210,9603032216,1897,2024-02-06 14:57:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9365378540,512,2024-06-01 17:15:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9817560838,771,2024-03-22 15:35:00,TWR_MUM_001,35921285tattooine83235253
9876543213,9514194914,1969,2024-03-09 16:37:00,TWR_DEL_002,35921285tattooine83235253
9348933710,9430113417,578,2024-05-25 14:28:00,TWR_MUM_001,35909823tattooine41115970
9876543214,9939575983,3506,2024-05-18 10:50:00,TWR_DEL_002,35117388tattooine23196964
9876543213,9311576665,2150,2024-04-28 17:18:00,TWR_DEL_001,35921285tattooine83235253
9958283811,9821800172,71,2024-06-02 12:53:00,TWR_KOL_001,35909823tattooine41115970
9286436117,9662546241,227,2024-02-11 19:34:00,TWR_BLR_001,35921285tattooine83235253
9876543212,9178867474,1919,2024-05-22 12:56:00,TWR_DEL_001,35921285tattooine83235253
9876543214,9494272706,3585,2024-03-28 18:16:00,TWR_MUM_001,35388299tattooine84864326
9648698449,9504227513,289,2024-03-28 11:29:00,TWR_MUM_002,35383553tattooine83491291
9686238326,9551205188,146,2024-05-01 08:57:00,TWR_DEL_001,35433372tattooine23065537
9876543211,9881813374,2576,2024-05-17 09:50:00,TWR_MUM_002,35117388tattooine23196964
9488337812,9698777712,561,2024-06-21 09:22:00,TWR_DEL_001,35583364tattooine19217410
9443268624,9316735094,376,2024-06-27 08:07:00,TWR_CHN_001,35388299tattooine84864326
9876543211,9365473018,338,2024-01-06 20:17:00,TWR_DEL_002,35388299tattooine84864326
9715226395,9511701134,206,2024-06-09 12:51:00,TWR_DEL_002,35433372tattooine23065537
9004265517,9441219919,381,2024-05-06 19:45:00,TWR_DEL_001,35909823tattooine41115970
9676715716,9565888565,415,2024-05-25 16:31:00,TWR_DEL_002,35909823tattooine41115970
9876543211,9257624987,3326,2024-05-30 10:47:00,TWR_DEL_002,35921285tattooine83235253
9876543212,9799814444,1233,2024-06-22 08:44:00,TWR_MUM_001,35921285tattooine83235253
9935794259,9130754461,583,2024-04-19 18:43:00,TWR_KOL_001,35921285tattooine83235253
9735525391,9173228813,340,2024-03-11 09:43:00,TWR_CHN_001,35050291tattooine44594891
9876543213,9064101420,2418,2024-02-27 08:17:00,TWR_DEL_001,35388299tattooine84864326
9557150017,9001011869,333,2024-02-19 13:05:00,TWR_DEL_001,35050291tattooine44594891
9135377014,9313896127,241,2024-03-04 11:10:00,TWR_CHN_001,35117388tattooine23196964
9876543210,9388465399,2861,2024-05-02 14:51:00,TWR_DEL_001,35921285tattooine83235253
9876543212,9409943270,1312,2024-03-02 13:53:00,TWR_DEL_001,35117388tattooine23196964
9876543212,9372589641,3552,2024-06-02 17:28:00,TWR_DEL_002,35921285tattooine83235253
9570137842,9210784806,137,2024-01-09 14:20:00,TWR_DEL_002,35921285tattooine83235253
9494079137,9895898578,140,2024-01-15 12:39:00,TWR_DEL_001,35583364tattooine19217410
9895898578,9696729759,67,2024-04-07 14:06:00,TWR_DEL_001,35909823tattooine41115970
9644751168,9004265517,20,2024-04-28 20:27:00,TWR_KOL_001,35050291tattooine44594891
9016590486,9997169926,357,2024-05-12 13:37:00,TWR_DEL_001,35583364tattooine19217410
9876543210,9175218743,2737,2024-02-19 17:08:00,TWR_DEL_001,35388299tattooine84864326
9363938159,9166466680,441,2024-04-23 10:15:00,TWR_KOL_001,35433372tattooine23065537
9876543210,9211326745,822,2024-04-21 16:41:00,TWR_MUM_001,35388299tattooine84864326
9031029824,9948625088,564,2024-04-30 12:38:00,TWR_MUM_001,35388299tattooine84864326
9876543212,9365498734,2420,2024-03-01 16:52:00,TWR_DEL_002,35921285tattooine83235253
9035485487,9301327066,442,2024-02-21 18:58:00,TWR_HYD_001,35002272tattooine80200932
9876543210,9677365173,1075,2024-06-26 15:38:00,TWR_MUM_002,35388299tattooine84864326
9555830602,9891041325,589,2024-03-17 14:21:00,TWR_HYD_001,35433372tattooine23065537
9876543213,9673095538,2331,2024-06-12 11:44:00,TWR_DEL_002,35921285tattooine83235253
9876543214,9983707209,1279,2024-03-25 20:47:00,TWR_MUM_002,35388299tattooine84864326
9876543213,9164157125,327,2024-01-19 13:01:00,TWR_MUM_001,35921285tattooine83235253
9876543211,9583926581,2103,2024-05-29 20:23:00,TWR_DEL_002,35388299tattooine84864326
9876543210,9429197088,1110,2024-02-26 12:46:00,TWR_MUM_001,35921285tattooine83235253
9876543214,9620387268,1031,2024-02-15 12:58:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9404393514,2982,2024-02-23 12:29:00,TWR_DEL_001,35117388tattooine23196964
9876543212,9677265502,1001,2024-01-17 09:09:00,TWR_MUM_002,35388299tattooine84864326
9842279188,9815435880,204,2024-04-06 19:23:00,TWR_MUM_002,35387906tattooine43934119
9876543213,9410239742,1301,2024-05-30 11:54:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9785850882,1312,2024-03-12 10:54:00,TWR_DEL_001,35388299tattooine84864326
9876543214,9198134476,1157,2024-06-18 17:04:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9510418343,2942,2024-05-12 15:11:00,TWR_MUM_001,35117388tattooine23196964
9876543212,9457625724,3144,2024-05-06 15:17:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9487687472,449,2024-02-21 15:55:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9006995307,2040,2024-02-10 13:16:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9510418343,644,2024-05-12 13:14:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9951667617,2844,2024-04-25 15:27:00,TWR_MUM_001,35117388tattooine23196964
9876543213,9588915003,1418,2024-02-15 15:14:00,TWR_MUM_002,35921285tattooine83235253
9876543210,9356767418,637,2024-05-11 16:41:00,TWR_MUM_001,35388299tattooine84864326
9876543212,9241413651,703,2024-04-02 08:34:00,TWR_DEL_001,35921285tattooine83235253
9876543211,9317410152,1648,2024-06-23 12:12:00,TWR_MUM_001,35117388tattooine23196964
9966573712,9173228813,566,2024-03-17 12:52:00,TWR_BLR_001,35921285tattooine83235253
9876543213,9856675160,2675,2024-06-16 16:48:00,TWR_DEL_001,35117388tattooine23196964
9554379557,9629140043,243,2024-05-01 11:33:00,TWR_MUM_002,35002272tattooine80200932
9876543214,9647217064,2219,2024-01-22 13:54:00,TWR_MUM_002,35117388tattooine23196964
9876543213,9965306605,2096,2024-01-08 13:08:00,TWR_MUM_002,35388299tattooine84864326
9876543211,9006995307,3322,2024-06-17 13:21:00,TWR_DEL_001,35117388tattooine23196964
9876543213,9797719461,3382,2024-05-17 12:20:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9078291284,869,2024-05-25 18:51:00,TWR_DEL_002,35117388tattooine23196964
9766020590,9326681316,410,2024-04-10 09:34:00,TWR_CHN_001,35002272tattooine80200932
9876543213,9224820812,1646,2024-03-18 09:10:00,TWR_MUM_002,35388299tattooine84864326
9876543214,9863930105,431,2024-02-17 11:04:00,TWR_MUM_002,35921285tattooine83235253
9182937584,9508367444,220,2024-06-17 16:04:00,TWR_MUM_002,35909823tattooine41115970
9876543212,9396395888,345,2024-04-15 14:10:00,TWR_DEL_002,35117388tattooine23196964
9842279188,9061871655,438,2024-04-09 11:08:00,TWR_KOL_001,35117388tattooine23196964
9820400931,9876305724,496,2024-05-27 12:37:00,TWR_MUM_001,35433372tattooine23065537
9876543213,9738588061,1126,2024-04-24 09:52:00,TWR_DEL_001,35921285tattooine83235253
9876543211,9457625724,1647,2024-04-28 17:02:00,TWR_MUM_002,35117388tattooine23196964
9363320856,9050742290,477,2024-04-10 17:52:00,TWR_HYD_001,35909823tattooine41115970
9980156016,9678721883,265,2024-04-20 15:24:00,TWR_MUM_001,35433372tattooine23065537
9813411335,9392108709,592,2024-06-27 08:15:00,TWR_DEL_002,35050291tattooine44594891
9297401216,9883605955,560,2024-06-27 19:46:00,TWR_BLR_001,35117388tattooine23196964
9273892901,9441219919,431,2024-01-20 20:06:00,TWR_DEL_002,35383553tattooine83491291
9876543212,9086128758,2147,2024-02-23 16:02:00,TWR_DEL_002,35117388tattooine23196964
9876543210,9510165477,3144,2024-03-28 19:25:00,TWR_MUM_002,35117388tattooine23196964
9629140043,9803887018,20,2024-02-04 13:42:00,TWR_BLR_001,35117388tattooine23196964
9605752756,9280725079,79,2024-06-17 11:45:00,TWR_DEL_002,35387906tattooine43934119
9029130554,9518321988,295,2024-01-05 17:06:00,TWR_MUM_001,35388299tattooine84864326
9876543210,9093564327,3336,2024-01-20 18:48:00,TWR_MUM_002,35921285tattooine83235253
9876543212,9327176837,2104,2024-02-25 19:02:00,TWR_MUM_001,35921285tattooine83235253
9557150017,9738104136,462,2024-06-13 18:45:00,TWR_DEL_001,35387906tattooine43934119
9696729759,9422665235,325,2024-06-02 08:03:00,TWR_KOL_001,35921285tattooine83235253
9524143500,9300837504,265,2024-02-21 09:01:00,TWR_HYD_001,35002272tattooine80200932
9876543210,9911899789,1087,2024-01-25 20:53:00,TWR_DEL_001,35921285tattooine83235253
9958283811,9776369402,181,2024-05-11 09:52:00,TWR_DEL_001,35050291tattooine44594891
9876543214,9388465399,1076,2024-04-11 14:07:00,TWR_DEL_002,35388299tattooine84864326
9876543210,9356767418,1624,2024-04-12 18:20:00,TWR_DEL_002,35921285tattooine83235253
9876543211,9036888042,1201,2024-03-12 18:39:00,TWR_DEL_001,35388299tattooine84864326
9876543210,9153471459,1983,2024-05-07 09:45:00,TWR_MUM_001,35388299tattooine84864326
9876543214,9632857526,1331,2024-03-24 18:44:00,TWR_DEL_001,35388299tattooine84864326
9876543211,9283082805,1018,2024-05-03 09:21:00,TWR_MUM_001,35388299tattooine84864326
9876543214,9221578058,1866,2024-05-30 19:00:00,TWR_DEL_002,35388299tattooine84864326
9876543214,9647597408,808,2024-04-19 20:15:00,TWR_MUM_001,35921285tattooine83235253
9476997186,9966573712,393,2024-02-21 10:24:00,TWR_KOL_001,35909823tattooine41115970
9876543210,9571742715,3270,2024-03-25 10:17:00,TWR_MUM_002,35388299tattooine84864326
